,CRS_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,TAIL_NUM,FlightStatus
1485,16.0,US,1558,LGA,214,1/21/2004,2178,DCA,0,WEN,21,N741UW,0
1486,17.0,US,1658,LGA,214,1/21/2004,2180,DCA,0,WEN,21,N744UW,0
1487,18.0,US,1803,LGA,214,1/21/2004,2182,DCA,0,WEN,21,N722UW,0
1488,19.0,US,1859,LGA,214,1/21/2004,2184,DCA,0,WEN,21,N713UW,0
1489,20.0,US,1956,LGA,214,1/21/2004,2186,DCA,0,WEN,21,N741UW,0
1490,21.0,US,2058,LGA,214,1/21/2004,2188,DCA,0,WEN,21,N716UW,0
1491,7.0,RU,658,EWR,169,1/21/2004,2703,BWI,0,WEN,21,N14902,0
1492,15.0,RU,1452,EWR,169,1/21/2004,2403,BWI,0,WEN,21,N14950,0
1493,17.0,RU,1726,EWR,169,1/21/2004,3372,BWI,0,WEN,21,N14568,1
1494,10.0,RU,1028,EWR,169,1/21/2004,2303,BWI,0,WEN,21,N12946,0
1495,17.0,CO,1727,EWR,199,1/21/2004,814,DCA,0,WEN,21,N12327,1
1496,19.0,CO,1858,EWR,199,1/21/2004,816,DCA,0,WEN,21,N14601,0
1497,13.0,CO,1256,EWR,199,1/21/2004,808,DCA,0,WEN,21,N16646,0
1498,7.0,CO,728,EWR,199,1/21/2004,806,DCA,0,WEN,21,N62631,0
1499,8.0,DH,859,EWR,213,1/21/2004,7299,IAD,0,WEN,21,N311UE,0
1500,17.0,DH,1702,EWR,213,1/21/2004,7302,IAD,0,WEN,21,N694BR,1
1501,12.0,DH,1235,EWR,213,1/21/2004,7303,IAD,0,WEN,21,N694BR,0
1502,21.0,DH,2145,EWR,213,1/21/2004,7304,IAD,0,WEN,21,N709BR,0
1503,6.0,DH,627,EWR,213,1/21/2004,7305,IAD,0,WEN,21,N332UE,0
1504,14.0,DH,1424,EWR,213,1/21/2004,7307,IAD,0,WEN,21,N332UE,0
1505,6.0,RU,643,EWR,199,1/21/2004,2761,DCA,0,WEN,21,N18102,0
1506,15.0,RU,1455,EWR,213,1/21/2004,2156,IAD,0,WEN,21,N16147,1
1507,21.0,RU,2054,EWR,199,1/21/2004,2879,DCA,0,WEN,21,N13969,0
1508,16.0,RU,1648,EWR,199,1/21/2004,2181,DCA,0,WEN,21,N36915,1
1509,19.0,RU,1857,EWR,213,1/21/2004,2385,IAD,0,WEN,21,N26141,0
1510,15.0,RU,1520,EWR,199,1/21/2004,2261,DCA,0,WEN,21,N14974,1
1511,7.0,RU,659,EWR,213,1/21/2004,2855,IAD,0,WEN,21,N18556,0
1512,14.0,RU,1356,EWR,199,1/21/2004,2216,DCA,0,WEN,21,N12946,0
1513,17.0,RU,1654,EWR,213,1/21/2004,2497,IAD,0,WEN,21,N13903,0
1514,13.0,RU,1251,EWR,213,1/21/2004,2367,IAD,0,WEN,21,N36915,0
1515,9.0,RU,858,EWR,199,1/21/2004,2582,DCA,0,WEN,21,N16951,0
1516,15.0,OH,1540,JFK,184,1/22/2004,5935,BWI,0,THU,22,N949CA,1
1517,16.0,DH,1641,JFK,213,1/22/2004,6155,DCA,0,THU,22,N415FJ,0
1518,12.0,DH,1324,LGA,229,1/22/2004,7208,IAD,0,THU,22,N705BR,1
1519,15.0,DH,1540,LGA,229,1/22/2004,7211,IAD,0,THU,22,N624BR,1
1520,17.0,DH,1715,LGA,229,1/22/2004,7215,IAD,0,THU,22,N653BR,0
1521,21.0,DH,2114,LGA,229,1/22/2004,7684,IAD,0,THU,22,N692BR,0
1522,6.0,DH,642,LGA,229,1/22/2004,7790,IAD,0,THU,22,N675BR,0
1523,10.0,DH,1034,LGA,229,1/22/2004,7792,IAD,0,THU,22,N623BR,0
1524,8.0,DH,830,JFK,228,1/22/2004,7800,IAD,0,THU,22,N698BR,0
1525,12.0,DH,1237,JFK,228,1/22/2004,7806,IAD,0,THU,22,N631BR,0
1526,15.0,DH,1455,JFK,228,1/22/2004,7808,IAD,0,THU,22,N320UE,0
1527,16.0,DH,1642,JFK,228,1/22/2004,7810,IAD,0,THU,22,N309UE,0
1528,17.0,DH,1707,JFK,228,1/22/2004,7812,IAD,0,THU,22,N301UE,0
1529,21.0,DH,2116,JFK,228,1/22/2004,7814,IAD,0,THU,22,N657BR,0
1530,16.0,DH,1607,JFK,228,1/22/2004,7816,IAD,0,THU,22,N324UE,0
1531,15.0,DL,1458,JFK,213,1/22/2004,746,DCA,0,THU,22,N986DL,0
1532,6.0,DL,629,LGA,214,1/22/2004,1740,DCA,0,THU,22,N242DL,0
1533,7.0,DL,729,LGA,214,1/22/2004,1742,DCA,0,THU,22,N221DL,0
1534,8.0,DL,831,LGA,214,1/22/2004,1744,DCA,0,THU,22,N231DN,0
1535,9.0,DL,928,LGA,214,1/22/2004,1746,DCA,0,THU,22,N223DZ,0
1536,10.0,DL,1030,LGA,214,1/22/2004,1748,DCA,0,THU,22,N232DZ,0
1537,11.0,DL,1129,LGA,214,1/22/2004,1750,DCA,0,THU,22,N221DL,0
1538,12.0,DL,1231,LGA,214,1/22/2004,1752,DCA,0,THU,22,N231DN,0
1539,13.0,DL,1331,LGA,214,1/22/2004,1754,DCA,0,THU,22,N223DZ,0
1540,14.0,DL,1429,LGA,214,1/22/2004,1756,DCA,0,THU,22,N232DZ,1
1541,15.0,DL,1530,LGA,214,1/22/2004,1758,DCA,0,THU,22,N221DL,0
1542,16.0,DL,1633,LGA,214,1/22/2004,1760,DCA,0,THU,22,N3734B,1
1543,17.0,DL,1731,LGA,214,1/22/2004,1762,DCA,0,THU,22,N231DN,1
1544,18.0,DL,1831,LGA,214,1/22/2004,1764,DCA,0,THU,22,N232DZ,0
1545,19.0,DL,1928,LGA,214,1/22/2004,1766,DCA,0,THU,22,N221DL,0
1546,20.0,DL,2033,LGA,214,1/22/2004,1768,DCA,0,THU,22,N3734B,0
1547,15.0,MQ,1517,JFK,213,1/22/2004,4752,DCA,0,THU,22,N703MQ,0
1548,6.0,MQ,553,JFK,213,1/22/2004,4760,DCA,0,THU,22,N838MQ,0
1549,18.0,MQ,1823,JFK,213,1/22/2004,4784,DCA,0,THU,22,N721MQ,0
1550,7.0,MQ,730,LGA,214,1/22/2004,4952,DCA,0,THU,22,N814MQ,0
1551,8.0,MQ,758,LGA,214,1/22/2004,4954,DCA,0,THU,22,N739MQ,0
1552,9.0,MQ,852,LGA,214,1/22/2004,4956,DCA,0,THU,22,N728MQ,0
1553,11.0,MQ,1056,LGA,214,1/22/2004,4960,DCA,0,THU,22,N723MQ,0
1554,13.0,MQ,1255,LGA,214,1/22/2004,4964,DCA,0,THU,22,N735MQ,0
1555,14.0,MQ,1359,LGA,214,1/22/2004,4966,DCA,0,THU,22,N731MQ,0
1556,15.0,MQ,1459,LGA,214,1/22/2004,4968,DCA,0,THU,22,N701MQ,0
1557,16.0,MQ,1559,LGA,214,1/22/2004,4970,DCA,0,THU,22,N727MQ,0
1558,17.0,MQ,1652,LGA,214,1/22/2004,4972,DCA,0,THU,22,N814MQ,0
1559,19.0,MQ,1854,LGA,214,1/22/2004,4976,DCA,0,THU,22,N739MQ,0
1560,8.0,UA,847,LGA,229,1/22/2004,846,IAD,0,THU,22,N558UA,0
1561,6.0,US,625,LGA,214,1/22/2004,1479,DCA,0,THU,22,N764UW,0
1562,7.0,US,654,LGA,214,1/22/2004,2160,DCA,0,THU,22,N708UW,0
1563,8.0,US,754,LGA,214,1/22/2004,2162,DCA,0,THU,22,N713UW,0
1564,9.0,US,857,LGA,214,1/22/2004,2164,DCA,0,THU,22,N714UW,0
1565,10.0,US,955,LGA,214,1/22/2004,2166,DCA,0,THU,22,N762UW,0
1566,11.0,US,1055,LGA,214,1/22/2004,2168,DCA,0,THU,22,N708UW,0
1567,12.0,US,1153,LGA,214,1/22/2004,2170,DCA,0,THU,22,N713UW,0
1568,13.0,US,1255,LGA,214,1/22/2004,2172,DCA,0,THU,22,N714UW,0
1569,14.0,US,1355,LGA,214,1/22/2004,2174,DCA,0,THU,22,N762UW,0
1570,15.0,US,1456,LGA,214,1/22/2004,2176,DCA,0,THU,22,N708UW,0
1571,16.0,US,1559,LGA,214,1/22/2004,2178,DCA,0,THU,22,N713UW,0
1572,17.0,US,1658,LGA,214,1/22/2004,2180,DCA,0,THU,22,N714UW,0
1573,18.0,US,1759,LGA,214,1/22/2004,2182,DCA,0,THU,22,N762UW,0
1574,19.0,US,1900,LGA,214,1/22/2004,2184,DCA,0,THU,22,N713UW,0
1575,20.0,US,2011,LGA,214,1/22/2004,2186,DCA,0,THU,22,N714UW,0
1576,21.0,US,2139,LGA,214,1/22/2004,2188,DCA,0,THU,22,N762UW,1
1577,7.0,RU,658,EWR,169,1/22/2004,2703,BWI,0,THU,22,N11535,0
1578,10.0,RU,1030,EWR,169,1/22/2004,2303,BWI,0,THU,22,N13124,0
1579,15.0,RU,1450,EWR,169,1/22/2004,2403,BWI,0,THU,22,N14991,0
1580,17.0,RU,1803,EWR,169,1/22/2004,3372,BWI,0,THU,22,N13935,1
1581,13.0,CO,1258,EWR,199,1/22/2004,808,DCA,0,THU,22,N16607,0
1582,7.0,CO,729,EWR,199,1/22/2004,806,DCA,0,THU,22,N17663,0
1583,19.0,CO,1855,EWR,199,1/22/2004,816,DCA,0,THU,22,N17644,0
1584,17.0,CO,1721,EWR,199,1/22/2004,814,DCA,0,THU,22,N27733,1
1585,8.0,DH,831,EWR,213,1/22/2004,7299,IAD,0,THU,22,N634BR,0
1586,17.0,DH,1706,EWR,213,1/22/2004,7302,IAD,0,THU,22,N627BR,0
1587,12.0,DH,1249,EWR,213,1/22/2004,7303,IAD,0,THU,22,N627BR,0
1588,21.0,DH,2116,EWR,213,1/22/2004,7304,IAD,0,THU,22,N703BR,0
1589,6.0,DH,624,EWR,213,1/22/2004,7305,IAD,0,THU,22,N315UE,0
1590,14.0,DH,1425,EWR,213,1/22/2004,7307,IAD,0,THU,22,N331UE,0
1591,14.0,RU,1356,EWR,199,1/22/2004,2216,DCA,0,THU,22,N13935,0
1592,15.0,RU,1522,EWR,199,1/22/2004,2261,DCA,0,THU,22,N14568,0
1593,16.0,RU,1627,EWR,199,1/22/2004,2181,DCA,0,THU,22,N13969,0
1594,13.0,RU,1307,EWR,213,1/22/2004,2692,IAD,0,THU,22,N14514,0
1595,6.0,RU,641,EWR,199,1/22/2004,2761,DCA,0,THU,22,N13970,0
1596,15.0,RU,1451,EWR,213,1/22/2004,2156,IAD,0,THU,22,N34111,0
1597,17.0,RU,1656,EWR,213,1/22/2004,2497,IAD,0,THU,22,N16918,0
1598,7.0,RU,655,EWR,213,1/22/2004,2855,IAD,0,THU,22,N18102,0
1599,19.0,RU,1850,EWR,213,1/22/2004,2385,IAD,0,THU,22,N25134,0
1600,21.0,RU,2052,EWR,199,1/22/2004,2879,DCA,0,THU,22,N14543,0
1601,9.0,RU,854,EWR,199,1/22/2004,2582,DCA,0,THU,22,N14543,0
1602,15.0,OH,1622,JFK,184,1/23/2004,5935,BWI,0,FRI,23,N430CA,1
1603,16.0,DH,1640,JFK,213,1/23/2004,6155,DCA,0,FRI,23,N423FJ,0
1604,12.0,DH,1239,LGA,229,1/23/2004,7208,IAD,0,FRI,23,N653BR,1
1605,17.0,DH,1715,LGA,229,1/23/2004,7215,IAD,0,FRI,23,N705BR,0
1606,21.0,DH,109,LGA,229,1/23/2004,7684,IAD,0,FRI,23,N668BR,1
1607,6.0,DH,634,LGA,229,1/23/2004,7790,IAD,0,FRI,23,N626BR,0
1608,10.0,DH,1048,LGA,229,1/23/2004,7792,IAD,0,FRI,23,N693BR,0
1609,8.0,DH,832,JFK,228,1/23/2004,7800,IAD,0,FRI,23,N692BR,0
1610,12.0,DH,1236,JFK,228,1/23/2004,7806,IAD,0,FRI,23,N634BR,0
1611,15.0,DH,1458,JFK,228,1/23/2004,7808,IAD,0,FRI,23,N320UE,0
1612,16.0,DH,1642,JFK,228,1/23/2004,7810,IAD,0,FRI,23,N321UE,0
1613,17.0,DH,1706,JFK,228,1/23/2004,7812,IAD,0,FRI,23,N308UE,0
1614,21.0,DH,2120,JFK,228,1/23/2004,7814,IAD,0,FRI,23,N631BR,0
1615,16.0,DH,1609,JFK,228,1/23/2004,7816,IAD,0,FRI,23,N332UE,0
1616,15.0,DL,1456,JFK,213,1/23/2004,746,DCA,0,FRI,23,N937DL,0
1617,6.0,DL,627,LGA,214,1/23/2004,1740,DCA,0,FRI,23,N232DZ,0
1618,7.0,DL,726,LGA,214,1/23/2004,1742,DCA,0,FRI,23,N231DN,0
1619,8.0,DL,828,LGA,214,1/23/2004,1744,DCA,0,FRI,23,N225DL,0
1620,9.0,DL,928,LGA,214,1/23/2004,1746,DCA,0,FRI,23,N241DL,0
1621,10.0,DL,1029,LGA,214,1/23/2004,1748,DCA,0,FRI,23,N232DZ,0
1622,11.0,DL,1128,LGA,214,1/23/2004,1750,DCA,0,FRI,23,N231DN,0
1623,12.0,DL,1229,LGA,214,1/23/2004,1752,DCA,0,FRI,23,N225DL,0
1624,14.0,DL,1428,LGA,214,1/23/2004,1756,DCA,0,FRI,23,N232DZ,0
1625,15.0,DL,1529,LGA,214,1/23/2004,1758,DCA,0,FRI,23,N231DN,0
1626,16.0,DL,1631,LGA,214,1/23/2004,1760,DCA,0,FRI,23,N3734B,0
1627,17.0,DL,1732,LGA,214,1/23/2004,1762,DCA,0,FRI,23,N225DL,0
1628,18.0,DL,1829,LGA,214,1/23/2004,1764,DCA,0,FRI,23,N232DZ,0
1629,19.0,DL,1929,LGA,214,1/23/2004,1766,DCA,0,FRI,23,N231DN,0
1630,20.0,DL,2028,LGA,214,1/23/2004,1768,DCA,0,FRI,23,N3734B,0
1631,15.0,MQ,1530,JFK,213,1/23/2004,4752,DCA,0,FRI,23,N841MQ,1
1632,6.0,MQ,553,JFK,213,1/23/2004,4760,DCA,0,FRI,23,N730MQ,0
1633,18.0,MQ,1827,JFK,213,1/23/2004,4784,DCA,0,FRI,23,N727MQ,0
1634,7.0,MQ,655,LGA,214,1/23/2004,4952,DCA,0,FRI,23,N707MQ,0
1635,8.0,MQ,755,LGA,214,1/23/2004,4954,DCA,0,FRI,23,N731MQ,0
1636,9.0,MQ,850,LGA,214,1/23/2004,4956,DCA,0,FRI,23,N701MQ,0
1637,11.0,MQ,1047,LGA,214,1/23/2004,4960,DCA,0,FRI,23,N727MQ,0
1638,13.0,MQ,1253,LGA,214,1/23/2004,4964,DCA,0,FRI,23,N701MQ,1
1639,14.0,MQ,1358,LGA,214,1/23/2004,4966,DCA,0,FRI,23,N702MQ,0
1640,17.0,MQ,1655,LGA,214,1/23/2004,4972,DCA,0,FRI,23,N726MQ,0
1641,19.0,MQ,1858,LGA,214,1/23/2004,4976,DCA,0,FRI,23,N738MQ,0
1642,8.0,UA,853,LGA,229,1/23/2004,846,IAD,0,FRI,23,N517UA,0
1643,6.0,US,626,LGA,214,1/23/2004,1479,DCA,0,FRI,23,N725UW,0
1644,7.0,US,656,LGA,214,1/23/2004,2160,DCA,0,FRI,23,N765UW,0
1645,8.0,US,757,LGA,214,1/23/2004,2162,DCA,0,FRI,23,N762UW,0
1646,9.0,US,855,LGA,214,1/23/2004,2164,DCA,0,FRI,23,N768UW,0
1647,10.0,US,956,LGA,214,1/23/2004,2166,DCA,0,FRI,23,N715UW,0
1648,11.0,US,1057,LGA,214,1/23/2004,2168,DCA,0,FRI,23,N765UW,0
1649,12.0,US,1157,LGA,214,1/23/2004,2170,DCA,0,FRI,23,N762UW,0
1650,13.0,US,1259,LGA,214,1/23/2004,2172,DCA,0,FRI,23,N768UW,1
1651,14.0,US,1355,LGA,214,1/23/2004,2174,DCA,0,FRI,23,N715UW,0
1652,15.0,US,1502,LGA,214,1/23/2004,2176,DCA,0,FRI,23,N765UW,0
1653,17.0,US,1659,LGA,214,1/23/2004,2180,DCA,0,FRI,23,N768UW,0
1654,18.0,US,1759,LGA,214,1/23/2004,2182,DCA,0,FRI,23,N715UW,0
1655,19.0,US,1859,LGA,214,1/23/2004,2184,DCA,0,FRI,23,N765UW,0
1656,20.0,US,1958,LGA,214,1/23/2004,2186,DCA,0,FRI,23,N762UW,0
1657,21.0,US,2055,LGA,214,1/23/2004,2188,DCA,0,FRI,23,N768UW,0
1658,15.0,RU,1449,EWR,169,1/23/2004,2403,BWI,0,FRI,23,N12946,1
1659,10.0,RU,1032,EWR,169,1/23/2004,2303,BWI,0,FRI,23,N16546,0
1660,17.0,RU,1726,EWR,169,1/23/2004,3372,BWI,0,FRI,23,N21129,0
1661,7.0,RU,654,EWR,169,1/23/2004,2703,BWI,0,FRI,23,N14959,0
1662,17.0,CO,1731,EWR,199,1/23/2004,814,DCA,0,FRI,23,N63305,0
1663,13.0,CO,1254,EWR,199,1/23/2004,808,DCA,0,FRI,23,N17620,0
1664,7.0,CO,728,EWR,199,1/23/2004,806,DCA,0,FRI,23,N15659,0
1665,19.0,CO,1849,EWR,199,1/23/2004,816,DCA,0,FRI,23,N13665,1
1666,8.0,DH,833,EWR,213,1/23/2004,7299,IAD,0,FRI,23,N686BR,0
1667,17.0,DH,1820,EWR,213,1/23/2004,7302,IAD,0,FRI,23,N680BR,1
1668,12.0,DH,1235,EWR,213,1/23/2004,7303,IAD,0,FRI,23,N680BR,0
1669,21.0,DH,2239,EWR,213,1/23/2004,7304,IAD,0,FRI,23,N654BR,1
1670,6.0,DH,626,EWR,213,1/23/2004,7305,IAD,0,FRI,23,N333UE,0
1671,14.0,DH,1427,EWR,213,1/23/2004,7307,IAD,0,FRI,23,N301UE,0
1672,21.0,RU,2054,EWR,199,1/23/2004,2879,DCA,0,FRI,23,N14991,0
1673,16.0,RU,1629,EWR,199,1/23/2004,2181,DCA,0,FRI,23,N26549,0
1674,7.0,RU,700,EWR,213,1/23/2004,2855,IAD,0,FRI,23,N11539,0
1675,6.0,RU,641,EWR,199,1/23/2004,2761,DCA,0,FRI,23,N14993,0
1676,15.0,RU,1451,EWR,213,1/23/2004,2156,IAD,0,FRI,23,N14143,0
1677,19.0,RU,1851,EWR,213,1/23/2004,2385,IAD,0,FRI,23,N17108,0
1678,13.0,RU,1252,EWR,213,1/23/2004,2692,IAD,0,FRI,23,N16502,0
1679,15.0,RU,1528,EWR,199,1/23/2004,2261,DCA,0,FRI,23,N34111,1
1680,17.0,RU,1657,EWR,213,1/23/2004,2497,IAD,0,FRI,23,N12569,0
1681,9.0,RU,901,EWR,199,1/23/2004,2582,DCA,0,FRI,23,N15926,0
1682,14.0,RU,1356,EWR,199,1/23/2004,2216,DCA,0,FRI,23,N16546,0
1683,15.0,OH,1455,JFK,184,1/24/2004,5935,BWI,0,SAT,24,N442CA,0
1684,16.0,DH,1633,JFK,213,1/24/2004,6155,DCA,0,SAT,24,N428FJ,0
1685,12.0,DH,1240,LGA,229,1/24/2004,7208,IAD,0,SAT,24,N693BR,0
1686,17.0,DH,1711,LGA,229,1/24/2004,7215,IAD,0,SAT,24,N647BR,0
1687,21.0,DH,2119,LGA,229,1/24/2004,7684,IAD,0,SAT,24,N635BR,0
1688,8.0,DH,832,JFK,228,1/24/2004,7800,IAD,0,SAT,24,N668BR,0
1689,12.0,DH,1305,JFK,228,1/24/2004,7806,IAD,0,SAT,24,N634BR,0
1690,16.0,DH,1644,JFK,228,1/24/2004,7810,IAD,0,SAT,24,N313UE,0
1691,17.0,DH,1715,JFK,228,1/24/2004,7812,IAD,0,SAT,24,N312UE,1
1692,21.0,DH,2125,JFK,228,1/24/2004,7814,IAD,0,SAT,24,N628BR,0
1693,18.0,DH,1751,JFK,228,1/24/2004,7818,IAD,0,SAT,24,N321UE,0
1694,15.0,DL,1511,JFK,213,1/24/2004,746,DCA,0,SAT,24,N913DL,1
1695,7.0,DL,730,LGA,214,1/24/2004,1742,DCA,0,SAT,24,N232DZ,0
1696,8.0,DL,829,LGA,214,1/24/2004,1744,DCA,0,SAT,24,N225DL,0
1697,10.0,DL,1028,LGA,214,1/24/2004,1748,DCA,0,SAT,24,N231DN,0
1698,12.0,DL,1230,LGA,214,1/24/2004,1752,DCA,0,SAT,24,N225DL,0
1699,14.0,DL,1428,LGA,214,1/24/2004,1756,DCA,0,SAT,24,N231DN,0
1700,16.0,DL,1630,LGA,214,1/24/2004,1760,DCA,0,SAT,24,N225DL,0
1701,18.0,DL,1829,LGA,214,1/24/2004,1764,DCA,0,SAT,24,N231DN,0
1702,20.0,DL,2031,LGA,214,1/24/2004,1768,DCA,0,SAT,24,N225DL,0
1703,15.0,MQ,1525,JFK,213,1/24/2004,4752,DCA,0,SAT,24,N736MQ,0
1704,6.0,MQ,550,JFK,213,1/24/2004,4760,DCA,0,SAT,24,N703MQ,0
1705,18.0,MQ,1812,JFK,213,1/24/2004,4784,DCA,0,SAT,24,N727MQ,0
1706,9.0,MQ,931,LGA,214,1/24/2004,4956,DCA,0,SAT,24,N711MQ,1
1707,13.0,MQ,1319,LGA,214,1/24/2004,4964,DCA,0,SAT,24,N700MQ,0
1708,8.0,UA,849,LGA,229,1/24/2004,846,IAD,0,SAT,24,N565UA,0
1709,7.0,US,657,LGA,214,1/24/2004,2160,DCA,0,SAT,24,N754UW,0
1710,9.0,US,919,LGA,214,1/24/2004,2164,DCA,0,SAT,24,N763UW,0
1711,11.0,US,1058,LGA,214,1/24/2004,2168,DCA,0,SAT,24,N754UW,0
1712,13.0,US,1259,LGA,214,1/24/2004,2172,DCA,0,SAT,24,N763UW,0
1713,15.0,US,1457,LGA,214,1/24/2004,2176,DCA,0,SAT,24,N754UW,0
1714,17.0,US,1656,LGA,214,1/24/2004,2180,DCA,0,SAT,24,N763UW,0
1715,19.0,US,1854,LGA,214,1/24/2004,2184,DCA,0,SAT,24,N754UW,0
1716,15.0,RU,1453,EWR,169,1/24/2004,2229,BWI,0,SAT,24,N14945,0
1717,17.0,RU,1715,EWR,169,1/24/2004,3372,BWI,0,SAT,24,N16927,0
1718,7.0,RU,654,EWR,169,1/24/2004,2703,BWI,0,SAT,24,N12996,1
1719,10.0,RU,1029,EWR,169,1/24/2004,2303,BWI,0,SAT,24,N15926,0
1720,13.0,CO,1252,EWR,199,1/24/2004,808,DCA,0,SAT,24,N33608,0
1721,8.0,DH,824,EWR,213,1/24/2004,7299,IAD,0,SAT,24,N640BR,0
1722,17.0,DH,1658,EWR,213,1/24/2004,7302,IAD,0,SAT,24,N675BR,0
1723,12.0,DH,1240,EWR,213,1/24/2004,7303,IAD,0,SAT,24,N675BR,0
1724,21.0,DH,2118,EWR,213,1/24/2004,7304,IAD,0,SAT,24,N654BR,0
1725,9.0,RU,929,EWR,199,1/24/2004,2582,DCA,0,SAT,24,N48901,0
1726,15.0,RU,1456,EWR,213,1/24/2004,2156,IAD,0,SAT,24,N12135,0
1727,16.0,RU,1556,EWR,199,1/24/2004,2361,DCA,0,SAT,24,N14505,0
1728,7.0,RU,659,EWR,213,1/24/2004,2855,IAD,0,SAT,24,N15926,1
1729,6.0,RU,640,EWR,199,1/24/2004,2761,DCA,0,SAT,24,N14930,0
1730,14.0,RU,1358,EWR,199,1/24/2004,2216,DCA,0,SAT,24,N12552,0
1731,17.0,RU,1658,EWR,213,1/24/2004,2497,IAD,0,SAT,24,N34111,0
1732,17.0,RU,1728,EWR,199,1/24/2004,2097,DCA,0,SAT,24,N11548,0
1733,15.0,OH,1455,JFK,184,1/25/2004,5935,BWI,0,SUN,25,N967CA,0
1734,16.0,DH,1656,JFK,213,1/25/2004,6155,DCA,0,SUN,25,N402FJ,0
1735,12.0,DH,1251,LGA,229,1/25/2004,7208,IAD,0,SUN,25,N647BR,0
1736,15.0,DH,1455,LGA,229,1/25/2004,7211,IAD,0,SUN,25,N708BR,0
1737,17.0,DH,1900,LGA,229,1/25/2004,7215,IAD,0,SUN,25,N698BR,1
1738,21.0,DH,2244,LGA,229,1/25/2004,7684,IAD,0,SUN,25,N683BR,1
1739,8.0,DH,901,JFK,228,1/25/2004,7800,IAD,0,SUN,25,N634BR,0
1740,12.0,DH,1326,JFK,228,1/25/2004,7806,IAD,0,SUN,25,N665BR,1
1741,15.0,DH,1452,JFK,228,1/25/2004,7808,IAD,0,SUN,25,N322UE,0
1742,16.0,DH,1641,JFK,228,1/25/2004,7810,IAD,0,SUN,25,N332UE,0
1743,17.0,DH,1715,JFK,228,1/25/2004,7812,IAD,0,SUN,25,N306UE,1
1744,21.0,DH,2122,JFK,228,1/25/2004,7814,IAD,1,SUN,25,N657BR,1
1745,16.0,DH,1600,JFK,228,1/25/2004,7816,IAD,0,SUN,25,N321UE,0
1746,15.0,DL,1535,JFK,213,1/25/2004,746,DCA,0,SUN,25,N931DL,1
1747,8.0,DL,826,LGA,214,1/25/2004,1744,DCA,0,SUN,25,N231DN,0
1748,10.0,DL,1026,LGA,214,1/25/2004,1748,DCA,0,SUN,25,N225DL,0
1749,11.0,DL,1128,LGA,214,1/25/2004,1750,DCA,0,SUN,25,N223DZ,0
1750,12.0,DL,1229,LGA,214,1/25/2004,1752,DCA,0,SUN,25,N231DN,0
1751,13.0,DL,1330,LGA,214,1/25/2004,1754,DCA,0,SUN,25,N242DL,0
1752,14.0,DL,1429,LGA,214,1/25/2004,1756,DCA,0,SUN,25,N225DL,0
1753,15.0,DL,1530,LGA,214,1/25/2004,1758,DCA,0,SUN,25,N223DZ,0
1754,16.0,DL,1633,LGA,214,1/25/2004,1760,DCA,0,SUN,25,N231DN,0
1755,17.0,DL,1729,LGA,214,1/25/2004,1762,DCA,0,SUN,25,N242DL,0
1756,18.0,DL,1829,LGA,214,1/25/2004,1764,DCA,0,SUN,25,N225DL,0
1757,19.0,DL,1930,LGA,214,1/25/2004,1766,DCA,0,SUN,25,N223DZ,0
1758,20.0,DL,2031,LGA,214,1/25/2004,1768,DCA,0,SUN,25,N231DN,0
1759,15.0,MQ,1604,JFK,213,1/25/2004,4752,DCA,0,SUN,25,N718MQ,1
1760,9.0,MQ,917,JFK,213,1/25/2004,4771,DCA,0,SUN,25,N703MQ,0
1761,18.0,MQ,1852,JFK,213,1/25/2004,4784,DCA,0,SUN,25,N708MQ,0
1762,13.0,MQ,1255,LGA,214,1/25/2004,4964,DCA,0,SUN,25,N732MQ,0
1763,15.0,MQ,1528,LGA,214,1/25/2004,4968,DCA,0,SUN,25,N708MQ,1
1764,17.0,MQ,1659,LGA,214,1/25/2004,4972,DCA,0,SUN,25,N851MQ,0
1765,19.0,MQ,1859,LGA,214,1/25/2004,4976,DCA,0,SUN,25,N723MQ,0
1766,8.0,UA,845,LGA,229,1/25/2004,846,IAD,0,SUN,25,N581UA,0
1767,9.0,US,859,LGA,214,1/25/2004,2164,DCA,0,SUN,25,N768UW,0
1768,10.0,US,954,LGA,214,1/25/2004,2166,DCA,0,SUN,25,N767UW,0
1769,11.0,US,1053,LGA,214,1/25/2004,2168,DCA,0,SUN,25,N738UW,0
1770,12.0,US,1156,LGA,214,1/25/2004,2170,DCA,0,SUN,25,N714UW,0
1771,13.0,US,1254,LGA,214,1/25/2004,2172,DCA,0,SUN,25,N768UW,0
1772,14.0,US,1356,LGA,214,1/25/2004,2174,DCA,0,SUN,25,N767UW,0
1773,15.0,US,1455,LGA,214,1/25/2004,2176,DCA,0,SUN,25,N738UW,0
1774,16.0,US,1600,LGA,214,1/25/2004,2178,DCA,0,SUN,25,N714UW,0
1775,17.0,US,1655,LGA,214,1/25/2004,2180,DCA,0,SUN,25,N725UW,0
1776,18.0,US,1754,LGA,214,1/25/2004,2182,DCA,0,SUN,25,N767UW,0
1777,19.0,US,1855,LGA,214,1/25/2004,2184,DCA,0,SUN,25,N738UW,0
1778,20.0,US,1953,LGA,214,1/25/2004,2186,DCA,0,SUN,25,N714UW,0
